导弹高度,导弹距离,导弹速度,导弹过载,导弹经度,导弹纬度,弹目距离,目标经度,目标纬度,目标高度,目标速度
25718.3149,115488.4297,1510.4637,0.8035,2.035,0.3035,25897.5063,2.0373,0.3069,23709.9238,680
25710.5019,115545.0605,1510.3573,0.8063,2.035,0.3035,25809.9292,2.0373,0.3069,23709.4875,680
25702.6851,115601.6898,1510.2506,0.8091,2.035,0.3035,25722.3564,2.0373,0.3069,23709.0514,680
25694.8646,115658.3174,1510.1437,0.8119,2.0351,0.3035,25634.7881,2.0373,0.3069,23708.6154,680
25687.0405,115714.9435,1510.0365,0.8147,2.0351,0.3036,25547.2241,2.0373,0.3069,23708.1795,680
25679.2128,115771.568,1509.9291,0.8175,2.0351,0.3036,25459.6644,2.0373,0.3069,23707.7437,680
25671.3816,115828.191,1509.8214,0.8189,2.0351,0.3036,25372.1092,2.0373,0.3069,23706.8725,680
25663.5468,115884.8123,1509.7134,0.8219,2.0351,0.3036,25284.5584,2.0373,0.3069,23706.8725,680
25655.7086,115941.4322,1509.6052,0.8249,2.0351,0.3036,25197.012,2.0373,0.3069,23706.4371,680
25647.867,115998.0504,1509.4968,0.828,2.0351,0.3036,25109.47,2.0373,0.3069,23706.0017,680
25640.022,116054.6671,1509.3881,0.831,2.0351,0.3036,25021.9325,2.0373,0.3069,23705.5665,680
25632.1738,116111.2822,1509.2791,0.8339,2.0351,0.3036,24934.3994,2.0373,0.3069,23705.1315,680
25624.3223,116167.8958,1509.1699,0.8369,2.0351,0.3036,24846.8707,2.0373,0.3069,23704.6965,680
25616.4676,116224.5078,1509.0604,0.8398,2.0351,0.3036,24759.3465,2.0373,0.3069,23704.2616,680
25608.6098,116281.1183,1508.9507,0.8427,2.0351,0.3036,24671.8268,2.0373,0.3069,23703.8269,680
25600.7489,116337.7272,1508.8406,0.8457,2.0351,0.3036,24584.3116,2.0373,0.3069,23703.3923,680
25592.8849,116394.3346,1508.7304,0.8486,2.0351,0.3036,24496.8009,2.0373,0.3069,23702.9578,680
25585.018,116450.9404,1508.6198,0.8515,2.0351,0.3037,24409.2947,2.0373,0.3069,23702.5234,680
25577.1482,116507.5446,1508.5089,0.8544,2.0351,0.3037,24321.793,2.0373,0.3069,23702.0891,680
25569.2755,116564.1474,1508.3978,0.8574,2.0351,0.3037,24234.2959,2.0373,0.3069,23701.655,680
25561.3999,116620.7485,1508.2865,0.8603,2.0351,0.3037,24146.8033,2.0373,0.3069,23701.2209,680
25553.5216,116677.3482,1508.1748,0.8632,2.0351,0.3037,24059.3152,2.0373,0.3069,23700.787,680
25545.6406,116733.9463,1508.0629,0.8662,2.0352,0.3037,23971.8317,2.0373,0.3069,23700.3532,680
25537.757,116790.5428,1507.9506,0.8691,2.0352,0.3037,23884.3528,2.0373,0.3069,23699.9195,680
25529.8707,116847.1379,1507.8382,0.872,2.0352,0.3037,23796.8785,2.0373,0.3068,23699.4859,680
25521.9819,116903.7314,1507.7254,0.875,2.0352,0.3037,23709.4088,2.0373,0.3068,23699.0525,680
25514.0906,116960.3233,1507.6123,0.878,2.0352,0.3037,23621.9437,2.0373,0.3068,23698.6191,680
25506.1969,117016.9137,1507.499,0.8809,2.0352,0.3037,23534.4832,2.0372,0.3068,23698.1859,680
25498.3008,117073.5026,1507.3854,0.8839,2.0352,0.3037,23447.0273,2.0372,0.3068,23697.7528,680
25490.4024,117130.09,1507.2715,0.8869,2.0352,0.3037,23359.5761,2.0372,0.3068,23697.3198,680
25482.5017,117186.6759,1507.1573,0.8899,2.0352,0.3038,23272.1295,2.0372,0.3068,23696.8869,680
25474.5987,117243.2602,1507.0429,0.8929,2.0352,0.3038,23184.6876,2.0372,0.3068,23696.4541,680
25466.6936,117299.843,1506.9281,0.8959,2.0352,0.3038,23097.2504,2.0372,0.3068,23696.0215,680
25458.7864,117356.4242,1506.8131,0.8972,2.0352,0.3038,23009.8179,2.0372,0.3068,23695.1565,680
25450.8772,117413.004,1506.6978,0.9004,2.0352,0.3038,22922.39,2.0372,0.3068,23695.1565,680
25442.9659,117469.5822,1506.5822,0.9037,2.0352,0.3038,22834.9669,2.0372,0.3068,23694.7242,680
25435.0527,117526.1589,1506.4663,0.907,2.0352,0.3038,22747.5485,2.0372,0.3068,23694.292,680
25427.1376,117582.7341,1506.3502,0.9102,2.0352,0.3038,22660.1349,2.0372,0.3068,23693.86,680
25419.2207,117639.3077,1506.2337,0.9134,2.0352,0.3038,22572.7259,2.0372,0.3068,23693.428,680
25411.3019,117695.8799,1506.117,0.9166,2.0352,0.3038,22485.3218,2.0372,0.3068,23692.9962,680
25403.3815,117752.4505,1506,0.9198,2.0352,0.3038,22397.9224,2.0372,0.3068,23692.5645,680
25395.4593,117809.0196,1505.8826,0.923,2.0353,0.3038,22310.5278,2.0372,0.3068,23692.1329,680
25387.5355,117865.5872,1505.765,0.9262,2.0353,0.3039,22223.138,2.0372,0.3068,23691.7014,680
25379.6102,117922.1533,1505.6471,0.9293,2.0353,0.3039,22135.753,2.0372,0.3068,23691.27,680
25371.6834,117978.7178,1505.5288,0.9325,2.0353,0.3039,22048.3728,2.0372,0.3068,23690.8387,680
25363.7551,118035.2809,1505.4103,0.9357,2.0353,0.3039,21960.9974,2.0372,0.3068,23690.4076,680
25355.8255,118091.8424,1505.2914,0.9388,2.0353,0.3039,21873.6269,2.0372,0.3068,23689.9766,680
25347.8945,118148.4025,1505.1722,0.942,2.0353,0.3039,21786.2612,2.0372,0.3068,23689.5457,680
25339.9623,118204.961,1505.0527,0.9452,2.0353,0.3039,21698.9004,2.0372,0.3068,23689.1149,680
25332.0288,118261.518,1504.9329,0.9484,2.0353,0.3039,21611.5445,2.0372,0.3068,23688.6842,680
25324.0942,118318.0735,1504.8128,0.9516,2.0353,0.3039,21524.1934,2.0372,0.3068,23688.2536,680
25316.1585,118374.6276,1504.6924,0.9548,2.0353,0.3039,21436.8473,2.0372,0.3068,23687.8232,680
25308.2217,118431.1801,1504.5717,0.958,2.0353,0.3039,21349.5061,2.0372,0.3067,23687.3929,680
25300.284,118487.7311,1504.4506,0.9613,2.0353,0.3039,21262.1698,2.0372,0.3067,23686.9627,680
25292.3454,118544.2806,1504.3293,0.9645,2.0353,0.3039,21174.8384,2.0372,0.3067,23686.5326,680
25284.4059,118600.8286,1504.2076,0.9678,2.0353,0.304,21087.512,2.0372,0.3067,23686.1026,680
25276.4656,118657.3751,1504.0856,0.971,2.0353,0.304,21000.1906,2.0372,0.3067,23685.6727,680
25268.5246,118713.92,1503.9632,0.9743,2.0353,0.304,20912.8742,2.0372,0.3067,23685.243,680
25260.5829,118770.4635,1503.8406,0.9756,2.0353,0.304,20825.5627,2.0372,0.3067,23684.3838,680
25252.6405,118827.0055,1503.7176,0.9792,2.0354,0.304,20738.2562,2.0372,0.3067,23684.3838,680
25244.6976,118883.546,1503.5944,0.9828,2.0354,0.304,20650.9548,2.0372,0.3067,23683.9544,680
25236.7542,118940.085,1503.4708,0.9864,2.0354,0.304,20563.6584,2.0372,0.3067,23683.5251,680
25228.8104,118996.6225,1503.3469,0.9899,2.0354,0.304,20476.367,2.0372,0.3067,23683.096,680
25220.8661,119053.1585,1503.2226,0.9935,2.0354,0.304,20389.0807,2.0372,0.3067,23682.6669,680
25212.9215,119109.693,1503.0981,0.997,2.0354,0.304,20301.7994,2.0372,0.3067,23682.238,680
25204.9766,119166.226,1502.9732,1.0005,2.0354,0.304,20214.5233,2.0372,0.3067,23681.8092,680
25197.0316,119222.7575,1502.8479,1.004,2.0354,0.304,20127.2522,2.0372,0.3067,23681.3805,680
25189.0864,119279.2875,1502.7223,1.0075,2.0354,0.304,20039.9862,2.0372,0.3067,23680.9519,680
25181.1411,119335.816,1502.5964,1.011,2.0354,0.3041,19952.7254,2.0372,0.3067,23680.5234,680
25173.1957,119392.343,1502.4701,1.0145,2.0354,0.3041,19865.4696,2.0371,0.3067,23680.0951,680
25165.2505,119448.8685,1502.3435,1.0158,2.0354,0.3041,19778.2191,2.0371,0.3067,23679.2387,680
25157.3053,119505.3926,1502.2166,1.0196,2.0354,0.3041,19690.9736,2.0371,0.3067,23679.2387,680
25149.3603,119561.9151,1502.0893,1.0235,2.0354,0.3041,19603.7334,2.0371,0.3067,23678.8107,680
25141.4155,119618.4361,1501.9617,1.0273,2.0354,0.3041,19516.4984,2.0371,0.3067,23678.3828,680
25133.471,119674.9557,1501.8337,1.0311,2.0354,0.3041,19429.2685,2.0371,0.3067,23677.955,680
25125.5268,119731.4737,1501.7054,1.0348,2.0354,0.3041,19342.0439,2.0371,0.3067,23677.5274,680
25117.5831,119787.9902,1501.5767,1.0386,2.0354,0.3041,19254.8245,2.0371,0.3067,23677.0998,680
25109.6398,119844.5053,1501.4477,1.0423,2.0354,0.3041,19167.6103,2.0371,0.3067,23676.6724,680
25101.6971,119901.0188,1501.3183,1.046,2.0355,0.3041,19080.4014,2.0371,0.3067,23676.2451,680
25093.7549,119957.5309,1501.1885,1.0497,2.0355,0.3041,18993.1977,2.0371,0.3066,23675.8179,680
25085.8135,120014.0415,1501.0584,1.0534,2.0355,0.3041,18905.9994,2.0371,0.3066,23675.3908,680
25077.8728,120070.5506,1500.9279,1.0571,2.0355,0.3042,18818.8063,2.0371,0.3066,23674.9638,680
25069.9329,120127.0581,1500.797,1.0608,2.0355,0.3042,18731.6186,2.0371,0.3066,23674.537,680
25061.9939,120183.5642,1500.6657,1.0646,2.0355,0.3042,18644.4362,2.0371,0.3066,23674.1103,680
25054.0558,120240.0688,1500.5341,1.0658,2.0355,0.3042,18557.2591,2.0371,0.3066,23673.2571,680
25046.1187,120296.5719,1500.4021,1.07,2.0355,0.3042,18470.0874,2.0371,0.3066,23673.2571,680
25038.1828,120353.0736,1500.2698,1.0741,2.0355,0.3042,18382.9211,2.0371,0.3066,23672.8308,680
25030.2479,120409.5737,1500.1371,1.0782,2.0355,0.3042,18295.7601,2.0371,0.3066,23672.4045,680
25022.3142,120466.0723,1500.004,1.0823,2.0355,0.3042,18208.6046,2.0371,0.3066,23671.9783,680
25014.3818,120522.5694,1499.8705,1.0863,2.0355,0.3042,18121.4544,2.0371,0.3066,23671.5523,680
25006.4508,120579.0651,1499.7366,1.0903,2.0355,0.3042,18034.3097,2.0371,0.3066,23671.1264,680
24998.5212,120635.5592,1499.6024,1.0943,2.0355,0.3042,17947.1704,2.0371,0.3066,23670.7006,680
24990.593,120692.0519,1499.4678,1.0983,2.0355,0.3042,17860.0366,2.0371,0.3066,23670.2749,680
24982.6664,120748.543,1499.3327,1.1023,2.0355,0.3043,17772.9083,2.0371,0.3066,23669.8493,680
24974.7414,120805.0327,1499.1973,1.1063,2.0355,0.3043,17685.7855,2.0371,0.3066,23669.4239,680
24966.818,120861.5209,1499.0614,1.1103,2.0355,0.3043,17598.6682,2.0371,0.3066,23668.9985,680
24958.8965,120918.0076,1498.9251,1.1143,2.0355,0.3043,17511.5564,2.0371,0.3066,23668.5733,680
24950.9768,120974.4928,1498.7885,1.1183,2.0356,0.3043,17424.4501,2.0371,0.3066,23668.1482,680
24943.059,121030.9764,1498.6514,1.1196,2.0356,0.3043,17337.3494,2.0371,0.3066,23667.2983,680
24935.1432,121087.4587,1498.5139,1.124,2.0356,0.3043,17250.2543,2.0371,0.3066,23667.2983,680
24927.2294,121143.9394,1498.3761,1.1257,2.0356,0.3043,17163.1647,2.0371,0.3066,23666.4489,680
24919.3177,121200.4186,1498.2379,1.1306,2.0356,0.3043,17076.0808,2.0371,0.3066,23666.4489,680
24911.4082,121256.8963,1498.0993,1.1354,2.0356,0.3043,16989.0024,2.0371,0.3066,23666.0244,680
24903.5009,121313.3725,1497.9603,1.1402,2.0356,0.3043,16901.9297,2.0371,0.3066,23665.6,680
24895.596,121369.8472,1497.8208,1.1448,2.0356,0.3043,16814.8627,2.0371,0.3066,23665.1757,680
24887.6934,121426.3204,1497.681,1.1494,2.0356,0.3043,16727.8013,2.0371,0.3066,23664.7515,680
24879.7933,121482.7921,1497.5407,1.154,2.0356,0.3044,16640.7456,2.0371,0.3066,23664.3274,680
24871.8957,121539.2624,1497.4,1.1585,2.0356,0.3044,16553.6955,2.0371,0.3065,23663.9035,680
24864.0007,121595.7311,1497.2588,1.163,2.0356,0.3044,16466.6512,2.0371,0.3065,23663.4797,680
24856.1085,121652.1983,1497.1172,1.1675,2.0356,0.3044,16379.6127,2.0371,0.3065,23663.056,680
24848.219,121708.664,1496.975,1.172,2.0356,0.3044,16292.5799,2.0371,0.3065,23662.6324,680
24840.3325,121765.1283,1496.8325,1.1764,2.0356,0.3044,16205.5528,2.0371,0.3065,23662.2089,680
24832.449,121821.591,1496.6894,1.1809,2.0356,0.3044,16118.5315,2.037,0.3065,23661.7855,680
24824.5685,121878.0523,1496.546,1.1854,2.0356,0.3044,16031.5161,2.037,0.3065,23661.3623,680
24816.6912,121934.5121,1496.4021,1.1898,2.0356,0.3044,15944.5064,2.037,0.3065,23660.9391,680
24808.8171,121990.9704,1496.2578,1.1943,2.0356,0.3044,15857.5026,2.037,0.3065,23660.5161,680
24800.9463,122047.4272,1496.113,1.1988,2.0357,0.3044,15770.5047,2.037,0.3065,23660.0932,680
24793.0788,122103.8826,1495.9678,1.2034,2.0357,0.3044,15683.5126,2.037,0.3065,23659.6704,680
24785.2148,122160.3364,1495.8221,1.2079,2.0357,0.3044,15596.5264,2.037,0.3065,23659.2477,680
24777.3544,122216.7888,1495.6759,1.2125,2.0357,0.3045,15509.5461,2.037,0.3065,23658.8252,680
24769.4976,122273.2396,1495.5293,1.2171,2.0357,0.3045,15422.5718,2.037,0.3065,23658.4027,680
24761.6445,122329.689,1495.3823,1.2217,2.0357,0.3045,15335.6033,2.037,0.3065,23657.9804,680
24753.7952,122386.1369,1495.2347,1.2264,2.0357,0.3045,15248.6409,2.037,0.3065,23657.5582,680
24745.9498,122442.5834,1495.0867,1.231,2.0357,0.3045,15161.6844,2.037,0.3065,23657.1361,680
24738.1084,122499.0283,1494.9383,1.2357,2.0357,0.3045,15074.7339,2.037,0.3065,23656.7141,680
24730.271,122555.4717,1494.7893,1.2405,2.0357,0.3045,14987.7894,2.037,0.3065,23656.2923,680
24722.4378,122611.9137,1494.6399,1.2453,2.0357,0.3045,14900.851,2.037,0.3065,23655.8705,680
24714.6087,122668.3542,1494.49,1.2501,2.0357,0.3045,14813.9186,2.037,0.3065,23655.4489,680
24706.784,122724.7932,1494.3396,1.2549,2.0357,0.3045,14726.9923,2.037,0.3065,23655.0274,680
24698.9637,122781.2307,1494.1887,1.2598,2.0357,0.3045,14640.072,2.037,0.3065,23654.606,680
24691.1479,122837.6668,1494.0374,1.2647,2.0357,0.3045,14553.1579,2.037,0.3065,23654.1847,680
24683.3366,122894.1013,1493.8855,1.2696,2.0357,0.3046,14466.2499,2.037,0.3065,23653.7636,680
24675.5301,122950.5344,1493.7332,1.2746,2.0357,0.3046,14379.348,2.037,0.3065,23653.3425,680
24667.7282,123006.966,1493.5803,1.2796,2.0357,0.3046,14292.4524,2.037,0.3065,23652.9216,680
24659.9312,123063.3961,1493.427,1.2847,2.0357,0.3046,14205.5628,2.037,0.3064,23652.5008,680
24652.1392,123119.8247,1493.2731,1.2898,2.0358,0.3046,14118.6795,2.037,0.3064,23652.0801,680
24644.3522,123176.2518,1493.1187,1.295,2.0358,0.3046,14031.8025,2.037,0.3064,23651.6595,680
24636.5703,123232.6775,1492.9638,1.3001,2.0358,0.3046,13944.9316,2.037,0.3064,23651.239,680
24628.7936,123289.1017,1492.8084,1.3054,2.0358,0.3046,13858.067,2.037,0.3064,23650.8187,680
24621.0222,123345.5244,1492.6525,1.3107,2.0358,0.3046,13771.2088,2.037,0.3064,23650.3984,680
24613.2562,123401.9456,1492.496,1.316,2.0358,0.3046,13684.3568,2.037,0.3064,23649.9783,680
24605.4957,123458.3653,1492.339,1.3213,2.0358,0.3046,13597.5111,2.037,0.3064,23649.5583,680
24597.7408,123514.7835,1492.1814,1.3268,2.0358,0.3046,13510.6718,2.037,0.3064,23649.1384,680
24589.9916,123571.2003,1492.0234,1.3322,2.0358,0.3046,13423.8388,2.037,0.3064,23648.7187,680
24582.2481,123627.6156,1491.8647,1.3377,2.0358,0.3047,13337.0123,2.037,0.3064,23648.299,680
24574.5106,123684.0294,1491.7055,1.3433,2.0358,0.3047,13250.1921,2.037,0.3064,23647.8795,680
24566.779,123740.4417,1491.5458,1.3489,2.0358,0.3047,13163.3784,2.037,0.3064,23647.4601,680
24559.0535,123796.8525,1491.3855,1.3546,2.0358,0.3047,13076.5711,2.037,0.3064,23647.0407,680
24551.3342,123853.2618,1491.2246,1.3603,2.0358,0.3047,12989.7703,2.037,0.3064,23646.6216,680
24543.6211,123909.6697,1491.0631,1.3661,2.0358,0.3047,12902.976,2.037,0.3064,23646.2025,680
24535.9145,123966.076,1490.9011,1.3719,2.0358,0.3047,12816.1882,2.037,0.3064,23645.7835,680
24528.2143,124022.4809,1490.7385,1.3619,2.0358,0.3047,12729.4069,2.037,0.3064,23638.6701,680
24520.5207,124078.8843,1490.5756,1.3702,2.0358,0.3047,12642.6322,2.037,0.3064,23644.946,680
24512.8337,124135.2862,1490.4122,1.3787,2.0358,0.3047,12555.8641,2.037,0.3064,23644.5273,680
24505.1535,124191.6866,1490.2483,1.3868,2.0359,0.3047,12469.1025,2.037,0.3064,23644.1088,680
24497.48,124248.0855,1490.0838,1.3946,2.0359,0.3047,12382.3476,2.0369,0.3064,23643.6905,680
24489.8134,124304.4829,1489.9187,1.4023,2.0359,0.3047,12295.5993,2.0369,0.3064,23643.2722,680
24482.1538,124360.8788,1489.753,1.4097,2.0359,0.3048,12208.8577,2.0369,0.3064,23642.8541,680
24474.5014,124417.2732,1489.5867,1.4171,2.0359,0.3048,12122.1228,2.0369,0.3064,23642.436,680
24466.8561,124473.6661,1489.4196,1.4243,2.0359,0.3048,12035.3945,2.0369,0.3064,23642.0181,680
24459.2183,124530.0574,1489.2519,1.4316,2.0359,0.3048,11948.673,2.0369,0.3064,23641.6003,680
24451.5879,124586.4473,1489.0835,1.4387,2.0359,0.3048,11861.9583,2.0369,0.3064,23641.1826,680
24443.9651,124642.8357,1488.9143,1.4404,2.0359,0.3048,11775.2504,2.0369,0.3063,23640.3476,680
24436.35,124699.2226,1488.7446,1.4484,2.0359,0.3048,11688.5492,2.0369,0.3063,23640.3476,680
24428.7428,124755.608,1488.5741,1.4564,2.0359,0.3048,11601.8549,2.0369,0.3063,23639.9303,680
24421.1436,124811.9919,1488.403,1.4643,2.0359,0.3048,11515.1675,2.0369,0.3063,23639.5131,680
24413.5524,124868.3742,1488.2313,1.4721,2.0359,0.3048,11428.487,2.0369,0.3063,23639.096,680
24405.9693,124924.7551,1488.0588,1.4799,2.0359,0.3048,11341.8134,2.0369,0.3063,23638.679,680
24398.3946,124981.1345,1487.8856,1.4877,2.0359,0.3048,11255.1467,2.0369,0.3063,23638.2621,680
24390.8283,125037.5123,1487.7117,1.4954,2.0359,0.3048,11168.487,2.0369,0.3063,23637.8454,680
24383.2705,125093.8886,1487.5369,1.5032,2.0359,0.3049,11081.8343,2.0369,0.3063,23637.4287,680
24375.7214,125150.2635,1487.3614,1.5048,2.0359,0.3049,10995.1887,2.0369,0.3063,23636.5958,680
24368.1812,125206.6368,1487.1852,1.5136,2.0359,0.3049,10908.5501,2.0369,0.3063,23636.5958,680
24360.6499,125263.0086,1487.0083,1.5224,2.036,0.3049,10821.9186,2.0369,0.3063,23636.1795,680
24353.1276,125319.3789,1486.8306,1.5312,2.036,0.3049,10735.2942,2.0369,0.3063,23635.7633,680
24345.6146,125375.7476,1486.6521,1.5399,2.036,0.3049,10648.6769,2.0369,0.3063,23635.3473,680
24338.1109,125432.1149,1486.4729,1.5419,2.036,0.3049,10562.0669,2.0369,0.3063,23634.5155,680
24330.6167,125488.4806,1486.2928,1.5515,2.036,0.3049,10475.464,2.0369,0.3063,23634.5155,680
24323.132,125544.8448,1486.1121,1.5612,2.036,0.3049,10388.8684,2.0369,0.3063,23634.0998,680
24315.6571,125601.2075,1485.9305,1.5707,2.036,0.3049,10302.28,2.0369,0.3063,23633.6842,680
24308.1921,125657.5687,1485.748,1.5802,2.036,0.3049,10215.699,2.0369,0.3063,23633.2687,680
24300.7372,125713.9284,1485.5647,1.5895,2.036,0.3049,10129.1252,2.0369,0.3063,23632.8534,680
24293.2923,125770.2865,1485.3805,1.5989,2.036,0.3049,10042.5589,2.0369,0.3063,23632.4381,680
24285.8579,125826.6431,1485.1954,1.6082,2.036,0.305,9955.9999,2.0369,0.3063,23632.023,680
24278.4339,125882.9982,1485.0094,1.6176,2.036,0.305,9869.4484,2.0369,0.3063,23631.608,680
24271.0206,125939.3517,1484.8224,1.627,2.036,0.305,9782.9043,2.0369,0.3063,23631.1931,680
24263.6181,125995.7038,1484.6344,1.6365,2.036,0.305,9696.3678,2.0369,0.3063,23630.7783,680
24256.2265,126052.0543,1484.4455,1.6461,2.036,0.305,9609.8388,2.0369,0.3063,23630.3636,680
24248.8462,126108.4033,1484.2557,1.6523,2.036,0.305,9523.3174,2.0369,0.3062,23629.5346,680
24241.4771,126164.7507,1484.0648,1.6633,2.036,0.305,9436.8036,2.0369,0.3062,23629.5346,680
24234.1195,126221.0967,1483.8731,1.6744,2.036,0.305,9350.2974,2.0369,0.3062,23629.1203,680
24226.7735,126277.4411,1483.6803,1.6854,2.036,0.305,9263.799,2.0369,0.3062,23628.7061,680
24219.4394,126333.7839,1483.4864,1.6963,2.0361,0.305,9177.3083,2.0369,0.3062,23628.292,680
24212.1172,126390.1253,1483.2915,1.7073,2.0361,0.305,9090.8253,2.0369,0.3062,23627.8781,680
24204.8072,126446.4651,1483.0955,1.7182,2.0361,0.305,9004.3502,2.0369,0.3062,23627.4642,680
24197.5096,126502.8034,1482.8984,1.7292,2.0361,0.305,8917.8829,2.0369,0.3062,23627.0505,680
24190.2245,126559.1401,1482.7001,1.7402,2.0361,0.3051,8831.4235,2.0369,0.3062,23626.6368,680
24182.9522,126615.4753,1482.5007,1.7514,2.0361,0.3051,8744.9721,2.0369,0.3062,23626.2233,680
24175.6928,126671.8089,1482.3002,1.7626,2.0361,0.3051,8658.5287,2.0368,0.3062,23625.8099,680
24168.4465,126728.141,1482.0984,1.774,2.0361,0.3051,8572.0932,2.0368,0.3062,23625.3967,680
24161.2135,126784.4716,1481.8955,1.7854,2.0361,0.3051,8485.6659,2.0368,0.3062,23624.9835,680
24153.9941,126840.8006,1481.6914,1.797,2.0361,0.3051,8399.2467,2.0368,0.3062,23624.5705,680
24146.7884,126897.1281,1481.486,1.8088,2.0361,0.3051,8312.8356,2.0368,0.3062,23624.1575,680
24139.5966,126953.454,1481.2795,1.8208,2.0361,0.3051,8226.4328,2.0368,0.3062,23623.7447,680
24132.4189,127009.7784,1481.0716,1.8329,2.0361,0.3051,8140.0383,2.0368,0.3062,23623.332,680
24125.2556,127066.1012,1480.8625,1.8452,2.0361,0.3051,8053.652,2.0368,0.3062,23622.9195,680
24118.1068,127122.4225,1480.6521,1.8577,2.0361,0.3051,7967.2741,2.0368,0.3062,23622.507,680
24110.9728,127178.7421,1480.4403,1.8704,2.0361,0.3051,7880.9047,2.0368,0.3062,23622.0947,680
24103.8537,127235.0602,1480.2272,1.8833,2.0361,0.3052,7794.5437,2.0368,0.3062,23621.6824,680
24096.7499,127291.3768,1480.0127,1.8964,2.0361,0.3052,7708.1912,2.0368,0.3062,23621.2703,680
24089.6615,127347.6917,1479.7969,1.9098,2.0361,0.3052,7621.8473,2.0368,0.3062,23620.8583,680
24082.5887,127404.0051,1479.5796,1.9116,2.0362,0.3052,7535.512,2.0368,0.3062,23620.0347,680
24075.5317,127460.3169,1479.3611,1.9273,2.0362,0.3052,7449.1854,2.0368,0.3062,23620.0347,680
24068.4908,127516.627,1479.1413,1.9433,2.0362,0.3052,7362.8675,2.0368,0.3062,23619.623,680
24061.4662,127572.9356,1478.9201,1.9468,2.0362,0.3052,7276.5584,2.0368,0.3062,23618.8001,680
24054.458,127629.2426,1478.6975,1.9647,2.0362,0.3052,7190.2582,2.0368,0.3062,23618.8001,680
24047.4665,127685.5479,1478.4736,1.9828,2.0362,0.3052,7103.9668,2.0368,0.3062,23618.3888,680
24040.4919,127741.8516,1478.2482,2.0007,2.0362,0.3052,7017.6843,2.0368,0.3061,23617.9776,680
24033.5345,127798.1537,1478.0211,2.0186,2.0362,0.3052,6931.4109,2.0368,0.3061,23617.5665,680
24026.5945,127854.4541,1477.7923,2.0366,2.0362,0.3052,6845.1465,2.0368,0.3061,23617.1556,680
24019.6722,127910.7529,1477.5618,2.0546,2.0362,0.3052,6758.8913,2.0368,0.3061,23616.7447,680
24012.7678,127967.05,1477.3294,2.0728,2.0362,0.3053,6672.6453,2.0368,0.3061,23616.334,680
24005.8817,128023.3454,1477.0951,2.0913,2.0362,0.3053,6586.4085,2.0368,0.3061,23615.9234,680
23999.0142,128079.6392,1476.8589,2.11,2.0362,0.3053,6500.1811,2.0368,0.3061,23615.5129,680
23992.1655,128135.9313,1476.6207,2.1289,2.0362,0.3053,6413.9631,2.0368,0.3061,23615.1025,680
23985.336,128192.2217,1476.3804,2.1482,2.0362,0.3053,6327.7546,2.0368,0.3061,23614.6923,680
23978.5259,128248.5104,1476.1379,2.1679,2.0362,0.3053,6241.5557,2.0368,0.3061,23614.2821,680
23971.7357,128304.7973,1475.8933,2.188,2.0362,0.3053,6155.3665,2.0368,0.3061,23613.8721,680
23964.9656,128361.0826,1475.6465,2.2084,2.0362,0.3053,6069.187,2.0368,0.3061,23613.4622,680
23958.2159,128417.3661,1475.3974,2.2294,2.0362,0.3053,5983.0174,2.0368,0.3061,23613.0524,680
23951.4871,128473.6478,1475.146,2.2508,2.0363,0.3053,5896.8577,2.0368,0.3061,23612.6427,680
23944.7795,128529.9278,1474.8922,2.2727,2.0363,0.3053,5810.708,2.0368,0.3061,23612.2332,680
23938.0934,128586.206,1474.6359,2.2951,2.0363,0.3053,5724.5684,2.0368,0.3061,23611.8237,680
23931.4291,128642.4824,1474.377,2.3181,2.0363,0.3053,5638.439,2.0368,0.3061,23611.4144,680
23924.7871,128698.757,1474.1156,2.3417,2.0363,0.3054,5552.32,2.0368,0.3061,23611.0052,680
23918.1678,128755.0297,1473.8514,2.366,2.0363,0.3054,5466.2113,2.0368,0.3061,23610.5961,680
23911.5715,128811.3006,1473.5845,2.3909,2.0363,0.3054,5380.1132,2.0368,0.3061,23610.1871,680
